string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
FALSE,NORMAL,NORMAL,TRUE,NORMAL,FALSE,NORMAL,FALSE,?,?,TRUE,NORMAL,FALSE,?,LOW,?,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?
TRUE,LOW,LOW,?,LOW,?,LOW,FALSE,HIGH,HIGH,FALSE,?,?,?,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,?,FALSE,HIGH,?,FALSE,?,TRUE,FALSE,?,LOW,FALSE
FALSE,LOW,LOW,FALSE,LOW,FALSE,?,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,LOW,?
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,?,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,?,?,NORMAL,?,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,?,NORMAL,TRUE,?,?,FALSE,HIGH,LOW,FALSE
FALSE,?,NORMAL,?,?,FALSE,NORMAL,?,?,?,FALSE,?,FALSE,FALSE,NORMAL,LOW,?
FALSE,?,?,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,FALSE
?,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,?,?,HIGH,?,?,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,?,NORMAL,FALSE,?,?,NORMAL,FALSE,?,?,?,HIGH,TRUE,FALSE,NORMAL,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,?,?,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,LOW,?,LOW,?,FALSE,HIGH,LOW,?
FALSE,HIGH,HIGH,TRUE,HIGH,?,?,FALSE,?,HIGH,FALSE,?,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,?,FALSE,FALSE,?,LOW,?
?,?,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,LOW,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
FALSE,NORMAL,?,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,HIGH,HIGH,?,HIGH,FALSE,?,FALSE,HIGH,NORMAL,TRUE,?,?,?,NORMAL,LOW,FALSE
FALSE,?,HIGH,?,HIGH,FALSE,NORMAL,FALSE,LOW,LOW,?,LOW,?,FALSE,HIGH,LOW,FALSE
?,HIGH,?,?,?,FALSE,LOW,?,?,?,?,LOW,FALSE,FALSE,?,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,?,?,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,TRUE,FALSE,HIGH,LOW,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,?
?,?,LOW,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
?,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,LOW,LOW,?
FALSE,NORMAL,?,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,?,?,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,?,FALSE
?,NORMAL,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,?,FALSE,FALSE,?,LOW,?
FALSE,?,NORMAL,?,HIGH,FALSE,?,FALSE,LOW,LOW,?,LOW,FALSE,?,?,?,?
TRUE,LOW,?,FALSE,LOW,TRUE,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,FALSE,?,LOW,FALSE
?,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,?,FALSE,FALSE,?,LOW,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,?,FALSE,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?
FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,?,?
TRUE,LOW,LOW,FALSE,LOW,?,LOW,FALSE,?,?,TRUE,?,FALSE,FALSE,LOW,?,?
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,LOW,?,?,HIGH,FALSE,?,?,FALSE,NORMAL,LOW,FALSE
FALSE,?,HIGH,TRUE,HIGH,FALSE,?,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,NORMAL,ZERO,?
?,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,LOW,LOW,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,?,FALSE
FALSE,NORMAL,HIGH,?,HIGH,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,TRUE,?,LOW,?,?,TRUE,?,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,LOW,?,FALSE,LOW,FALSE,?,LOW,LOW,?
FALSE,?,?,FALSE,?,FALSE,?,TRUE,NORMAL,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,LOW,?,?,?,?,LOW,FALSE,HIGH,?,?,HIGH,?,FALSE,HIGH,LOW,FALSE
?,?,?,TRUE,HIGH,FALSE,?,?,HIGH,?,FALSE,HIGH,?,FALSE,NORMAL,LOW,FALSE
FALSE,?,HIGH,TRUE,HIGH,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,LOW,LOW,FALSE
?,NORMAL,HIGH,?,HIGH,?,LOW,FALSE,?,HIGH,FALSE,HIGH,?,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,?,?,NORMAL,FALSE,NORMAL,?,LOW,LOW,FALSE,LOW,?,FALSE,NORMAL,?,FALSE
FALSE,HIGH,HIGH,?,HIGH,FALSE,?,FALSE,LOW,HIGH,TRUE,?,?,?,?,?,FALSE
?,NORMAL,?,?,?,FALSE,NORMAL,?,?,HIGH,?,HIGH,FALSE,FALSE,?,LOW,?
?,NORMAL,?,?,HIGH,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,HIGH,?,?
FALSE,?,HIGH,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,NORMAL,TRUE
?,?,?,FALSE,NORMAL,FALSE,?,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,?,?,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,NORMAL,FALSE,FALSE,HIGH,LOW,?
?,?,?,?,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,?,LOW,FALSE,LOW,TRUE,FALSE,HIGH,?,?
?,NORMAL,?,FALSE,?,?,NORMAL,?,?,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,FALSE
?,NORMAL,?,TRUE,NORMAL,?,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,TRUE,NORMAL,HIGH,FALSE,HIGH,TRUE,FALSE,NORMAL,LOW,?
FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,?,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,?,?,FALSE,HIGH,FALSE,?,HIGH,LOW,?
FALSE,?,HIGH,?,HIGH,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,HIGH,?,FALSE
FALSE,NORMAL,HIGH,?,HIGH,?,LOW,FALSE,HIGH,HIGH,?,HIGH,FALSE,?,LOW,?,?
?,LOW,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,?,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,HIGH,TRUE,?,FALSE,LOW,FALSE,HIGH,HIGH,?,HIGH,?,FALSE,NORMAL,?,?
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,?,?,?,?,FALSE,HIGH,FALSE,?,LOW,LOW,TRUE
FALSE,?,NORMAL,?,NORMAL,FALSE,HIGH,?,?,?,FALSE,HIGH,?,?,?,LOW,FALSE
?,?,?,FALSE,?,?,NORMAL,?,HIGH,HIGH,FALSE,?,FALSE,?,NORMAL,?,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,?,?,FALSE,FALSE,NORMAL,?,?
?,HIGH,?,TRUE,HIGH,FALSE,LOW,FALSE,LOW,LOW,?,LOW,FALSE,FALSE,?,?,FALSE
?,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,LOW,FALSE,?,NORMAL,?,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,LOW,LOW,?,?,FALSE,FALSE,?,?,FALSE
?,HIGH,HIGH,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,FALSE,NORMAL,LOW,TRUE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,LOW,NORMAL,TRUE,LOW,FALSE,?,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,?,?,FALSE,FALSE,?,LOW,?
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,FALSE,NORMAL,LOW,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,?,?,?,FALSE,FALSE,HIGH,?,FALSE
?,?,NORMAL,?,NORMAL,FALSE,?,?,HIGH,?,FALSE,?,?,FALSE,NORMAL,?,?
FALSE,LOW,LOW,FALSE,?,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE
?,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,FALSE,HIGH,NORMAL,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,HIGH,?,FALSE,HIGH,?,?,HIGH,?,FALSE
?,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,?
FALSE,NORMAL,HIGH,TRUE,HIGH,?,LOW,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,ZERO,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,?,?,?,?,FALSE,HIGH,LOW,?
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,NORMAL,TRUE,?,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,LOW,?,?,?,FALSE,FALSE,HIGH,ZERO,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,?,?,FALSE,HIGH,FALSE,FALSE,LOW,HIGH,FALSE
FALSE,LOW,LOW,FALSE,LOW,FALSE,NORMAL,?,HIGH,?,?,HIGH,?,?,?,?,?
?,?,NORMAL,FALSE,?,?,NORMAL,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,?,?
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,?,HIGH,?,FALSE,?,FALSE,FALSE,NORMAL,LOW,?
TRUE,LOW,LOW,FALSE,?,?,LOW,FALSE,HIGH,NORMAL,TRUE,?,FALSE,FALSE,NORMAL,LOW,?
FALSE,NORMAL,NORMAL,TRUE,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,?,LOW,FALSE,?,HIGH,LOW,TRUE
FALSE,NORMAL,LOW,FALSE,?,?,NORMAL,FALSE,HIGH,?,?,?,FALSE,?,HIGH,NORMAL,?
?,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,LOW,LOW,?,LOW,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,?,?,HIGH,?,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,HIGH,HIGH,TRUE,HIGH,?,HIGH,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,?
?,NORMAL,?,?,NORMAL,FALSE,NORMAL,FALSE,LOW,?,FALSE,?,FALSE,?,HIGH,?,FALSE
?,HIGH,NORMAL,?,NORMAL,?,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,NORMAL,?,FALSE
FALSE,?,?,?,HIGH,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,ZERO,?
FALSE,?,HIGH,?,?,?,?,TRUE,?,LOW,FALSE,?,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,?,FALSE,NORMAL,FALSE,?,?,LOW,LOW,?,LOW,?,FALSE,HIGH,NORMAL,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,?,?,FALSE,HIGH,?,?,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,?,FALSE,HIGH,FALSE,?,NORMAL,ZERO,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,?,?,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,?,NORMAL,?,NORMAL,?,FALSE,?,LOW,FALSE
FALSE,LOW,?,TRUE,LOW,FALSE,NORMAL,?,HIGH,HIGH,?,HIGH,?,FALSE,LOW,?,FALSE
?,NORMAL,NORMAL,?,?,FALSE,?,FALSE,HIGH,LOW,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,HIGH,NORMAL,FALSE,?,FALSE,NORMAL,?,LOW,?,TRUE,NORMAL,?,FALSE,HIGH,?,FALSE
FALSE,LOW,?,?,LOW,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,HIGH,LOW,?
FALSE,?,?,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,NORMAL,FALSE,?,NORMAL,LOW,FALSE
TRUE,?,LOW,?,LOW,TRUE,?,?,HIGH,NORMAL,?,HIGH,FALSE,?,LOW,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,?,?,?,?,LOW,FALSE,FALSE,HIGH,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,LOW,LOW,FALSE,LOW,?,?,?,?,FALSE
?,LOW,LOW,FALSE,LOW,TRUE,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,FALSE
?,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,?,?,HIGH,?,FALSE,?,?,?
FALSE,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,HIGH,LOW,?
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,LOW,?,HIGH,?,?,NORMAL,?,FALSE,NORMAL,LOW,FALSE
FALSE,LOW,NORMAL,?,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,?,FALSE
?,NORMAL,?,FALSE,NORMAL,FALSE,LOW,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,?
FALSE,HIGH,HIGH,TRUE,?,FALSE,NORMAL,FALSE,LOW,?,?,LOW,FALSE,?,NORMAL,LOW,?
FALSE,NORMAL,LOW,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,NORMAL,?,NORMAL,?,FALSE,NORMAL,?,TRUE
FALSE,?,NORMAL,?,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,?
FALSE,?,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,TRUE,FALSE,?,LOW,FALSE
FALSE,NORMAL,LOW,FALSE,NORMAL,?,?,FALSE,?,LOW,?,LOW,?,?,?,LOW,?
FALSE,HIGH,HIGH,TRUE,HIGH,?,NORMAL,FALSE,?,LOW,FALSE,?,?,FALSE,HIGH,LOW,?
?,?,HIGH,?,HIGH,?,NORMAL,FALSE,LOW,LOW,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,?,FALSE,HIGH,?,?,?,?,FALSE,?,NORMAL,?
FALSE,HIGH,HIGH,?,?,?,LOW,FALSE,LOW,?,?,LOW,?,FALSE,NORMAL,HIGH,FALSE
?,LOW,NORMAL,?,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,?,LOW,FALSE
FALSE,LOW,LOW,?,?,FALSE,?,FALSE,LOW,?,?,?,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE
FALSE,HIGH,HIGH,?,HIGH,FALSE,NORMAL,?,HIGH,HIGH,?,?,TRUE,?,LOW,NORMAL,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,?,FALSE,LOW,FALSE,?,HIGH,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,?,LOW,?,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,?,NORMAL,?
TRUE,?,HIGH,?,HIGH,FALSE,LOW,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,?,?
FALSE,NORMAL,?,?,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,HIGH,HIGH,TRUE,HIGH,?,LOW,FALSE,HIGH,HIGH,FALSE,?,TRUE,FALSE,?,?,FALSE
?,HIGH,HIGH,FALSE,?,FALSE,?,?,LOW,NORMAL,TRUE,?,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,?,?,?,?,?,LOW,LOW,FALSE,?,?,?,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,FALSE,HIGH,LOW,?
FALSE,?,NORMAL,FALSE,?,FALSE,LOW,FALSE,?,LOW,FALSE,HIGH,FALSE,?,LOW,?,?
?,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,LOW,?,FALSE,LOW,?,?,?,LOW,TRUE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,?,FALSE,LOW,?,?
?,HIGH,?,TRUE,HIGH,FALSE,?,FALSE,?,LOW,?,LOW,FALSE,FALSE,LOW,LOW,?
FALSE,HIGH,HIGH,TRUE,?,FALSE,?,FALSE,HIGH,LOW,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,?,FALSE,?,?,?,FALSE
?,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,?,FALSE
?,HIGH,HIGH,TRUE,?,FALSE,LOW,FALSE,LOW,?,FALSE,NORMAL,?,FALSE,LOW,?,FALSE
FALSE,?,LOW,?,LOW,?,?,FALSE,HIGH,?,FALSE,?,?,FALSE,LOW,?,?
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
FALSE,?,HIGH,FALSE,HIGH,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,?,LOW,NORMAL,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,?,?,FALSE,HIGH,?,?,?,LOW,FALSE
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,?,HIGH,TRUE,?,FALSE,NORMAL,FALSE,?,HIGH,?,?,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,FALSE,HIGH,?,?
FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,?,?,FALSE,HIGH,?,?,?,LOW,FALSE
FALSE,NORMAL,HIGH,TRUE,?,FALSE,LOW,FALSE,HIGH,?,TRUE,NORMAL,FALSE,?,?,LOW,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,?,?,LOW,FALSE,LOW,?,?,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,?,HIGH,?,?,FALSE,FALSE,HIGH,LOW,FALSE
?,NORMAL,HIGH,?,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,LOW,LOW,FALSE
FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,?,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,?,?,?,?,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,NORMAL,HIGH,FALSE
FALSE,LOW,LOW,FALSE,LOW,?,NORMAL,FALSE,NORMAL,?,TRUE,NORMAL,?,FALSE,HIGH,?,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,?,NORMAL,?,?,?,?,?,?,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,?,?,?,FALSE
?,LOW,?,FALSE,LOW,?,?,?,NORMAL,HIGH,FALSE,LOW,FALSE,?,?,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,?,LOW,FALSE
?,HIGH,HIGH,TRUE,?,FALSE,?,?,?,LOW,?,LOW,FALSE,FALSE,NORMAL,LOW,?
FALSE,HIGH,?,TRUE,HIGH,FALSE,?,FALSE,?,LOW,FALSE,?,FALSE,FALSE,HIGH,LOW,FALSE
?,NORMAL,?,FALSE,?,?,NORMAL,FALSE,LOW,?,FALSE,LOW,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,?,HIGH,?,TRUE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,?,TRUE,LOW,LOW,?
FALSE,NORMAL,NORMAL,TRUE,NORMAL,FALSE,LOW,TRUE,NORMAL,?,?,HIGH,?,FALSE,NORMAL,LOW,FALSE
FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
FALSE,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,NORMAL,LOW,?
?,HIGH,?,TRUE,HIGH,FALSE,LOW,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,LOW,NORMAL,FALSE
?,NORMAL,?,FALSE,NORMAL,?,LOW,?,?,HIGH,FALSE,?,?,FALSE,HIGH,LOW,?
FALSE,LOW,LOW,FALSE,LOW,FALSE,NORMAL,FALSE,?,HIGH,?,?,FALSE,FALSE,NORMAL,ZERO,?
?,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,LOW,LOW,FALSE
